longitude,latitude,z_seafloor_datum,z_water_surf,z_gps_datum
-70.63710743,41.347863533,NaN,NaN,0.2462
-70.637105018,41.347866444,NaN,NaN,0.2241
-70.637102483,41.347869068,NaN,NaN,0.1968
-70.63709967,41.347871547,NaN,NaN,0.161
-70.637096914,41.347873945,NaN,NaN,0.1132
-70.637094582,41.347876398,NaN,NaN,0.0809
-70.637092171,41.347878963,NaN,NaN,0.0277
-70.637089711,41.347881452,-2.74098132371111,-2.61338132371111,-0.0276
-70.637087431,41.347883963,-2.71762020753391,-2.57872020753391,-0.0389
-70.637085407,41.347886693,-2.65805909135671,-2.54405909135671,-0.014
-70.637083458,41.347889659,-2.63959797517951,-2.50939797517951,-0.0302
-70.637081439,41.347892554,-2.6419368590023,-2.4747368590023,-0.0672
-70.637079258,41.34789535,-2.6120757428251,-2.4400757428251,-0.072
-70.637076876,41.347898206,-2.60221317573442,-2.41461317573442,-0.0876
-70.637074493,41.347901065,-2.62999991510366,-2.40699991510366,-0.123
-70.637071989,41.34790376,-2.63888665447291,-2.39938665447291,-0.1395
-70.637069435,41.347906454,-2.62367339384215,-2.39177339384215,-0.1319
-70.637066967,41.347909314,-2.6360601332114,-2.3841601332114,-0.1519
-70.637064803,41.3479122,-2.65504687258064,-2.37654687258064,-0.1785
-70.637062723,41.347915136,-2.63983361194989,-2.36893361194989,-0.1709
-70.637060385,41.347918026,-2.63572035131913,-2.36132035131913,-0.1744
-70.637058112,41.347920898,-2.63830709068838,-2.35370709068838,-0.1846
-70.637055983,41.347923821,-2.64059383005762,-2.34609383005762,-0.1945
-70.637053497,41.347926601,-2.63889597719759,-2.33229597719759,-0.2066
-70.637050752,41.347929235,-2.61750136509895,-2.30360136509895,-0.2139
-70.637048259,41.347931992,-2.5924067530003,-2.2749067530003,-0.2175
-70.637045806,41.34793474,-2.56588101278537,-2.25528101278537,-0.2106
-70.637043086,41.347937492,-2.52633254735508,-2.24103254735508,-0.1853
-70.6370404,41.347940309,-2.51768408192479,-2.22678408192479,-0.1909
-70.637037928,41.347943217,-2.51093561649449,-2.21253561649449,-0.1984
-70.637035438,41.347946191,-2.4987871510642,-2.1982871510642,-0.2005
-70.637032924,41.347949096,-2.48233868563391,-2.18403868563391,-0.1983
-70.637030324,41.347952088,-2.46049022020362,-2.16979022020362,-0.1907
-70.637027947,41.347955247,-2.4722715151334,-2.1631715151334,-0.2091
-70.637025557,41.347958283,-2.46186240857866,-2.15756240857866,-0.2043
-70.63702316,41.347961361,-2.43455330202391,-2.15195330202391,-0.1826
-70.637020795,41.347964531,-2.440691607106,-2.143891607106,-0.1968
-70.637018164,41.347967577,-2.44941412431579,-2.13391412431579,-0.2155
-70.637015351,41.347970523,-2.44763664152558,-2.12393664152558,-0.2237
-70.63701246,41.347973498,-2.43895915873537,-2.11395915873537,-0.225
-70.6370096,41.347976462,-2.45258167594516,-2.10398167594516,-0.2486
-70.637006564,41.347979184,-2.46180419315495,-2.09400419315495,-0.2678
-70.637003334,41.347981641,-2.44142671036474,-2.08402671036474,-0.2574
-70.636999842,41.347983948,-2.44224922757453,-2.07404922757453,-0.2682
-70.636996198,41.347985978,-2.47157174478432,-2.06407174478432,-0.3075
-70.636992566,41.34798776,-2.46829426199411,-2.05409426199411,-0.3142
-70.63698891,41.347989442,-2.4451167792039,-2.0441167792039,-0.301
-70.63698493,41.347990807,-2.44170602897063,-2.03440602897063,-0.3073
-70.636980811,41.347991617,-2.43780939390974,-2.02870939390974,-0.3091
-70.636976721,41.347992293,-2.41951275884886,-2.02301275884886,-0.2965
-70.636972548,41.347992985,-2.40451612378797,-2.01731612378797,-0.2872
-70.636968412,41.347993431,-2.409521607472,-2.036321607472,-0.2732
-70.636964264,41.347993553,-2.41529873753835,-2.07049873753835,-0.2448
-70.636960086,41.347993564,-2.42817586760471,-2.10467586760471,-0.2235
-70.636955856,41.3479935,-2.44875299767106,-2.13885299767106,-0.2099
-70.636951752,41.347993547,-2.45023012773741,-2.17303012773741,-0.1772
-70.636947652,41.347993222,-2.42800725780376,-2.20720725780376,-0.1208
-70.636943559,41.347992698,-2.42248438787011,-2.24138438787011,-0.0811
-70.636939418,41.347992215,-2.42426151793646,-2.27556151793646,-0.0487
-70.636935418,41.347991661,-2.39523864800281,-2.30973864800281,0.0145
-70.636931486,41.347990903,-2.34151577806916,-2.34391577806916,0.1024
-70.636927342,41.347990078,NaN,NaN,0.1622
-70.636923584,41.347988985,NaN,NaN,0.205
-70.636919844,41.347987638,NaN,NaN,0.2392
-70.636916222,41.347985958,NaN,NaN,0.2098
-70.636912872,41.347983879,NaN,NaN,0.1295
-70.636909981,41.347981432,NaN,NaN,0.0409
-70.636907362,41.347978669,NaN,NaN,-0.0293
-70.636905223,41.347975613,NaN,NaN,-0.0774
-70.636903544,41.347972398,-2.5791598480207,-2.3874598480207,-0.0917
-70.636901802,41.347969168,-2.543129213417,-2.335829213417,-0.1073
-70.636900463,41.347965774,-2.5108985788133,-2.2841985788133,-0.1267
-70.636899423,41.347962327,NaN,NaN,-0.1378
-70.636898591,41.347958819,NaN,NaN,-0.1413
-70.636897873,41.347955265,NaN,NaN,-0.1453
-70.636897283,41.347951681,NaN,NaN,-0.1524
-70.636896752,41.347948096,NaN,NaN,-0.1627
-70.636896333,41.34794448,NaN,NaN,-0.1711
-70.636896128,41.34794082,NaN,NaN,-0.1675
-70.636896181,41.347937169,NaN,NaN,-0.1717
-70.636896465,41.347933579,NaN,NaN,-0.1804
-70.636897021,41.347929987,-2.57690941190738,-2.29830941190738,-0.1786
-70.636897801,41.347926478,-2.56798783216283,-2.31358783216283,-0.1544
-70.636898936,41.347923101,-2.54306625241828,-2.32886625241828,-0.1142
-70.636900455,41.347919836,-2.51504467267372,-2.34414467267372,-0.0709
-70.636902069,41.347916573,-2.49162309292917,-2.35942309292917,-0.0322
-70.636903883,41.34791343,-2.50750151318461,-2.37470151318461,-0.0328
-70.636906195,41.347910428,-2.53639197156843,-2.37089197156843,-0.0655
-70.636908803,41.347907589,-2.58081051963984,-2.35971051963984,-0.1211
-70.636911392,41.34790476,-2.61772906771125,-2.34852906771125,-0.1692
-70.636913976,41.347901833,-2.63834761578266,-2.33734761578266,-0.201
-70.636916831,41.347899043,-2.64856616385407,-2.32616616385407,-0.2224
-70.636920047,41.34789648,-2.66238471192548,-2.31498471192548,-0.2474
-70.636923291,41.34789415,-2.65350325999689,-2.30380325999689,-0.2497
-70.636926513,41.347891777,-2.68360218460464,-2.37190218460464,-0.2117
-70.636930015,41.347889618,-2.71963490351483,-2.45073490351483,-0.1689
-70.636933979,41.347888064,-2.72996762242502,-2.52956762242502,-0.1004
-70.636938251,41.347886832,-2.74688463737671,-2.60978463737671,-0.0371
-70.63694235,41.347885603,-2.75684768142766,-2.69154768142766,0.0347
-70.63694638,41.347884396,-2.7608107254786,-2.7733107254786,0.1125
-70.636950946,41.347883565,-2.75002089415886,-2.81932089415886,0.1693
-70.636955821,41.347883254,-2.72050450745907,-2.82770450745907,0.2072
-70.636960438,41.347882757,-2.6427507118214,-2.7909507118214,0.2482
-70.636964943,41.347881783,-2.62859691618372,-2.75419691618372,0.2256
-70.636969574,41.347880628,-2.67224312054604,-2.71744312054604,0.1452
-70.636974119,41.347879314,-2.69168932490836,-2.68068932490836,0.089
-70.63697868,41.347877622,-2.69933552927068,-2.64393552927068,0.0446
-70.636982766,41.347875291,-2.748981733633,-2.607181733633,-0.0418
-70.636986167,41.34787255,-2.78232793799532,-2.57042793799532,-0.1119
-70.636989392,41.347869559,-2.76437414235765,-2.53367414235765,-0.1307
-70.636992862,41.347866387,-2.74432034671997,-2.49692034671997,-0.1474
-70.636995624,41.347863035,-2.7250742696138,-2.4772742696138,-0.1478
-70.63699797,41.347859511,-2.70834190192224,-2.48274190192224,-0.1256
-70.637000329,41.347855907,-2.69140953423069,-2.48820953423069,-0.1032
-70.637002448,41.347852245,-2.68107716653914,-2.49367716653914,-0.0874
-70.637004345,41.347848434,-2.68695559845496,-2.51095559845496,-0.076
-70.637005904,41.347844503,-2.73416310976109,-2.52826310976109,-0.1059
-70.637006989,41.347840486,-2.79927062106723,-2.54557062106722,-0.1537
-70.637007596,41.34783645,-2.86197813237336,-2.56287813237336,-0.1991
-70.637008103,41.347832354,-2.90748564367949,-2.58018564367949,-0.2273
-70.637008187,41.347828259,-2.92779315498563,-2.59749315498562,-0.2303
-70.63700791,41.347824237,-2.90700066629176,-2.61480066629176,-0.1922
-70.637007429,41.347820323,-2.88460817759789,-2.63210817759789,-0.1525
-70.637006561,41.347816511,-2.86512558012048,-2.65222558012048,-0.1129
-70.637005158,41.347812849,-2.8850410130867,-2.6970410130867,-0.088
-70.63700379,41.347809094,-2.89925644605292,-2.74185644605292,-0.0574
-70.637002636,41.347805219,-2.92057187901914,-2.78667187901914,-0.0339
-70.637001091,41.347801371,-2.93361496442373,-2.79541496442373,-0.0382
-70.636999142,41.34779765,-2.96715062590307,-2.78785062590307,-0.0793
-70.636997607,41.347793794,-3.00908628738242,-2.78028628738242,-0.1288
-70.636996677,41.347789807,-3.04702194886177,-2.77272194886177,-0.1743
-70.636995827,41.347785798,-3.06885761034112,-2.76515761034112,-0.2037
-70.636994646,41.347781937,-3.06289327182046,-2.75759327182046,-0.2053
-70.636993543,41.347778088,-3.04482893329981,-2.75002893329981,-0.1948
-70.636992912,41.347774222,-3.01146459477916,-2.74246459477916,-0.169
-70.636992535,41.347770447,-2.96680025625851,-2.73490025625851,-0.1319
-70.636992226,41.347766759,-2.91243591773785,-2.72733591773785,-0.0851
-70.636991589,41.34776311,-3.05787305797648,-2.90947305797648,-0.0484
-70.636990657,41.347759486,-3.03650487553067,-2.89910487553067,-0.0374
-70.636989865,41.347755798,-3.04650364736444,-2.91400364736444,-0.0325
-70.63698937,41.347752041,-3.05523019484537,-2.93643019484537,-0.0188
-70.636988623,41.347748289,-3.0580567423263,-2.9588567423263,0.0008
-70.63698754,41.347744569,-3.07851351762575,-2.98141351762575,0.0029
-70.636986962,41.347740832,-3.10960196489444,-3.00420196489444,-0.0054
-70.636986968,41.347736978,-3.13559041216313,-3.02699041216313,-0.0086
-70.636986944,41.34773308,-3.15037885943183,-3.04977885943183,-0.0006
-70.636986444,41.347729269,-3.15066730670052,-3.07256730670052,0.0219
-70.636985924,41.347725454,-3.13415575396921,-3.09535575396921,0.0612
-70.636985842,41.347721576,-3.1124442012379,-3.1181442012379,0.1057
-70.636985572,41.347717778,-3.09933264850659,-3.14093264850659,0.1416
-70.636984819,41.347714044,-3.09412109577528,-3.16372109577528,0.1696
-70.636983961,41.34771021,-3.09690954304397,-3.18650954304397,0.1896
-70.636983513,41.347706329,-3.09224511464779,-3.19084511464779,0.1986
-70.63698299,41.347702432,-3.07561178128965,-3.15011178128965,0.1745
-70.63698205,41.347698548,-3.10077844793152,-3.10937844793152,0.1086
-70.636981396,41.3476946,-3.14472116375001,-3.07682116375001,0.0321
-70.636981291,41.347690551,-3.18664322506491,-3.05334322506491,-0.0333
-70.63698139,41.347686433,-3.22196528637981,-3.02986528637981,-0.0921
-70.636981187,41.347682471,-3.23295734435627,-3.01145734435627,-0.1215
-70.63698073,41.347678629,-3.23805734435627,-3.01145734435627,-0.1266
-70.636980622,41.347674783,-3.24045734435627,-3.01145734435627,-0.129
-70.636980863,41.347670915,-3.24025734435627,-3.01145734435627,-0.1288
-70.63698094,41.347667102,-3.23809588422231,-3.02299588422231,-0.1151
-70.636980667,41.34766338,-3.22222842604081,-3.03722842604081,-0.085
-70.636980518,41.347659636,-3.21266096785931,-3.05146096785931,-0.0612
-70.636980911,41.347655864,-3.23009350967781,-3.06569350967781,-0.0644
-70.636981324,41.347652094,-3.26042605149632,-3.07992605149632,-0.0805
-70.636981312,41.347648348,-3.29415859331482,-3.09415859331482,-0.1
-70.636980999,41.347644573,-3.33729481965725,-3.10619481965725,-0.1311
-70.636980748,41.347640775,-3.3642929424982,-3.1031929424982,-0.1611
-70.636980426,41.347636968,-3.37489106533916,-3.10019106533916,-0.1747
-70.636980078,41.34763314,-3.37418918818011,-3.09718918818011,-0.177
-70.636979892,41.34762936,-3.36368731102107,-3.09418731102107,-0.1695
-70.636980106,41.347625641,-3.35318543386202,-3.09118543386202,-0.162
-70.636980348,41.347621915,-3.35528355670297,-3.08818355670297,-0.1671
-70.636980622,41.347618177,-3.37588167954393,-3.08518167954393,-0.1907
-70.636981004,41.34761446,-3.39197980238488,-3.08217980238488,-0.2098
-70.636981338,41.347610734,-3.38987792522584,-3.07917792522584,-0.2107
-70.636981568,41.347607019,-3.38717604806679,-3.07617604806679,-0.211
-70.63698164,41.347603315,-3.39027417090775,-3.07317417090775,-0.2171
-70.636981637,41.347599648,-3.3846722937487,-3.0701722937487,-0.2145
-70.636981447,41.347596027,-3.37384814539451,-3.07924814539451,-0.1946
-70.636981154,41.347592467,-3.35952550315233,-3.10742550315233,-0.1521
-70.636981073,41.347588931,-3.34280286091015,-3.13560286091015,-0.1072
-70.636981115,41.34758542,-3.34288021866797,-3.16378021866797,-0.0791
-70.636981244,41.347581984,-3.36459787087376,-3.20549787087376,-0.0591
-70.636981499,41.347578572,-3.38003709398929,-3.24753709398929,-0.0325
-70.636982127,41.347575144,-3.39597631710482,-3.28957631710482,-0.0064
-70.636982874,41.34757169,-3.42541554022035,-3.33161554022035,0.0062
-70.63698319,41.347568273,-3.44775476333588,-3.37365476333588,0.0259
-70.6369831,41.347564798,-3.4742939864514,-3.4156939864514,0.0414
-70.636983033,41.347561263,-3.50433320956693,-3.45773320956693,0.0534
-70.636983125,41.347557764,-3.51579933965632,-3.48999933965632,0.0742
-70.636983062,41.347554315,-3.50549933965632,-3.48999933965632,0.0845
-70.636982779,41.347550799,-3.53569933965632,-3.48999933965632,0.0543
-70.636982655,41.347547272,-3.59551487313521,-3.48641487313521,-0.0091
-70.636982636,41.347543763,-3.60578134779083,-3.46928134779083,-0.0365
-70.636982428,41.347540214,-3.58644782244644,-3.45214782244644,-0.0343
-70.636981948,41.347536581,-3.57051429710206,-3.43501429710206,-0.0355
-70.636981675,41.347533006,-3.57798077175767,-3.41788077175767,-0.0601
-70.636981467,41.347529429,-3.58394724641329,-3.40074724641329,-0.0832
-70.636981415,41.347525726,-3.5805137210689,-3.3836137210689,-0.0969
-70.636981505,41.347521974,-3.56768019572452,-3.36648019572452,-0.1012
-70.636981458,41.347518254,-3.53514667038014,-3.34934667038014,-0.0858
-70.636980957,41.34751462,-3.50871314503575,-3.33221314503575,-0.0765
-70.636980441,41.347510974,-3.4907104233186,-3.3174104233186,-0.0733
-70.636980476,41.34750731,-3.4840104233186,-3.3174104233186,-0.0666
-70.636980669,41.34750359,-3.4903104233186,-3.3174104233186,-0.0729
-70.63698052,41.347499915,-3.5225104233186,-3.3174104233186,-0.1051
-70.636980329,41.347496234,-3.53812275120979,-3.29192275120979,-0.1462
-70.636980334,41.347492514,-3.51836791229993,-3.24926791229993,-0.1691
-70.636980479,41.347488791,-3.49061307339007,-3.20661307339007,-0.184
-70.636980323,41.347485137,-3.54210689361641,-3.24120689361641,-0.2009
-70.636979878,41.347481444,-3.57718882627759,-3.26218882627759,-0.215
-70.636979806,41.347477731,-3.59535693572748,-3.28025693572748,-0.2151
-70.636979853,41.347474029,-3.57727152092003,-3.28597152092003,-0.1913
-70.636979667,41.347470316,-3.55528610611257,-3.29168610611257,-0.1636
-70.636979838,41.347466537,-3.56110069130512,-3.29740069130512,-0.1637
-70.636980422,41.347462747,-3.5871406577327,-3.2944406577327,-0.1927
-70.636980891,41.347458879,-3.61582423245616,-3.28872423245616,-0.2271
-70.636981067,41.347455052,-3.65180780717962,-3.28300780717962,-0.2688
-70.636981327,41.347451171,-3.6715434076966,-3.2942434076966,-0.2773
-70.636981824,41.347447246,-3.71541221920222,-3.34021221920222,-0.2752
-70.636982056,41.347443319,-3.77118103070784,-3.38618103070784,-0.285
-70.636981764,41.347439483,-3.81884022869665,-3.43214022869665,-0.2867
-70.636981523,41.347435679,-3.78450589643857,-3.41510589643857,-0.2694
-70.636981697,41.347431861,-3.7272715641805,-3.3980715641805,-0.2292
-70.636982194,41.347428066,-3.68053723192242,-3.38103723192242,-0.1995
-70.636982427,41.34742435,-3.70317325203288,-3.43277325203288,-0.1704
-70.63698238,41.347420619,-3.7551386847006,-3.5197386847006,-0.1354
-70.636982605,41.347416951,-3.79430411736831,-3.60670411736831,-0.0876
-70.636983109,41.347413284,-3.83810657922712,-3.71040657922712,-0.0277
-70.636983508,41.347409691,NaN,NaN,0.0308
-70.6369837,41.347406132,NaN,NaN,0.0829
-70.636983764,41.347402571,NaN,NaN,0.1234
-70.636983784,41.347399071,NaN,NaN,0.1461
-70.636983989,41.347395518,NaN,NaN,0.1772
-70.636984151,41.347392013,NaN,NaN,0.1987
-70.636983695,41.347388555,NaN,NaN,0.211
-70.636982854,41.347385128,NaN,NaN,0.2307
-70.636982415,41.347381646,NaN,NaN,0.2318
-70.636982465,41.347378053,NaN,NaN,0.2175
-70.636982619,41.347374403,-3.62768307011458,-3.72478307011458,0.1971
-70.636982776,41.347370711,-3.62616022370582,-3.69096022370582,0.1648
-70.636983101,41.347366925,-3.61783737729705,-3.65713737729705,0.1393
-70.636983504,41.347363095,-3.60035856771048,-3.62335856771048,0.123
-70.636983825,41.347359301,-3.59778236543445,-3.59098236543445,0.0932
-70.636983955,41.347355565,-3.59670616315841,-3.55860616315841,0.0619
-70.636983923,41.347351834,-3.59402996088238,-3.52622996088238,0.0322
-70.636983582,41.347348127,-3.58565375860635,-3.49385375860635,0.0082
-70.636982674,41.347344437,-3.56917755633032,-3.46147755633032,-0.0077
-70.636981654,41.347340663,-3.55069010214995,-3.43109010214995,-0.0196
-70.636980957,41.347336833,-3.54808393560773,-3.41988393560773,-0.0282
-70.636980512,41.347332936,-3.56387776906551,-3.40867776906551,-0.0552
-70.63697992,41.347329038,-3.58947160252329,-3.39747160252329,-0.092
-70.636979326,41.347325096,-3.60370586863646,-3.37710586863646,-0.1266
-70.636979146,41.347321049,-3.60045280307487,-3.35245280307487,-0.148
-70.636979222,41.347317095,-3.59039973751327,-3.32779973751327,-0.1626
-70.636979117,41.347313153,-3.56834667195168,-3.30314667195168,-0.1652
-70.636979041,41.347309247,-3.54599360639008,-3.27849360639008,-0.1675
-70.636979175,41.347305358,-3.53224054082848,-3.25384054082848,-0.1784
-70.636979459,41.347301528,-3.51358747526689,-3.22918747526689,-0.1844
-70.636979711,41.347297722,-3.49743440970529,-3.20453440970529,-0.1929
-70.636980052,41.347293931,-3.4846813441437,-3.1798813441437,-0.2048
-70.636980349,41.347290188,-3.4596282785821,-3.1552282785821,-0.2044
-70.636980575,41.347286445,-3.44342150698088,-3.14482150698088,-0.1986
-70.636980908,41.347282792,-3.43852150698088,-3.14482150698088,-0.1937
-70.636981471,41.347279145,-3.43603878344332,-3.14543878344332,-0.1906
-70.63698202,41.347275502,-3.45784733697513,-3.17354733697513,-0.1843
-70.63698239,41.347271911,-3.43415589050693,-3.20165589050693,-0.1325
-70.636982812,41.347268387,-3.37836444403874,-3.22976444403874,-0.0486
-70.636983378,41.347264846,-3.2875530592179,-3.2306530592179,0.0431
-70.636983875,41.347261362,-3.18992444467387,-3.21362444467387,0.1237
-70.63698403,41.347257866,-3.10099583012984,-3.19659583012984,0.1956
-70.636983929,41.347254276,-3.05016721558581,-3.17956721558581,0.2294
-70.636983772,41.347250553,-3.05773860104178,-3.16253860104178,0.2048
-70.636983456,41.347246792,-3.10170998649776,-3.14550998649776,0.1438
-70.636983162,41.347242999,-3.17988137195373,-3.12848137195373,0.0486
-70.636983117,41.347239125,-3.2693527574097,-3.1114527574097,-0.0579
-70.636983196,41.347235145,-3.34742414286567,-3.09442414286567,-0.153
-70.636983283,41.347231152,-3.39279552832165,-3.07739552832165,-0.2154
-70.636983488,41.347227129,-3.31008238576734,-2.96578238576734,-0.2443
-70.636983763,41.34722309,-3.30852545267932,-2.94942545267932,-0.2591
-70.636983808,41.347219143,-3.29926907461569,-2.93496907461569,-0.2643
-70.636983728,41.347215257,-3.28226907461569,-2.93496907461569,-0.2473
-70.636983623,41.347211418,-3.26286907461569,-2.93496907461569,-0.2279
-70.636983499,41.347207665,-3.23407015610904,-2.93197015610903,-0.2021
-70.636983415,41.347203991,-3.17575593180219,-2.91865593180219,-0.1571
-70.636983318,41.347200272,-3.12974170749535,-2.90534170749535,-0.1244
-70.636983327,41.347196562,-3.10442748318851,-2.89202748318851,-0.1124
-70.63698356,41.347192805,-3.10311325888166,-2.87871325888166,-0.1244
-70.636984123,41.347188939,-3.12509903457482,-2.86539903457482,-0.1597
-70.636984592,41.347185039,-3.14748481026798,-2.85208481026798,-0.1954
-70.636984765,41.34718106,-3.17867058596113,-2.83877058596113,-0.2399
-70.636984962,41.347177041,-3.21425636165429,-2.82545636165429,-0.2888
-70.636985474,41.347173064,-3.22404213734745,-2.81214213734745,-0.3119
-70.636985773,41.347169129,-3.20740496147306,-2.79760496147306,-0.3098
-70.636985575,41.347165237,-3.17912659121108,-2.77522659121108,-0.3039
-70.63698541,41.347161551,-3.13464822094909,-2.75284822094909,-0.2818
-70.636985494,41.347157801,-3.08426985068711,-2.73046985068711,-0.2538
-70.636985272,41.347154049,-3.0791372078368,-2.7494372078368,-0.2297
-70.636984754,41.34715042,-3.08292641949198,-2.78472641949198,-0.1982
-70.636984467,41.347146702,-3.09841563114716,-2.82001563114716,-0.1784
-70.636984592,41.347142857,-3.10830484280235,-2.85530484280235,-0.153
-70.6369849,41.347139032,-3.11559405445753,-2.89059405445753,-0.125
-70.636985057,41.347135278,-3.11538326611271,-2.92588326611271,-0.0895
-70.63698502,41.347131555,-3.10927247776789,-2.96117247776789,-0.0481
-70.636984998,41.347127865,-3.10266168942307,-2.99646168942307,-0.0062
-70.636985128,41.347124177,-3.07875090107826,-3.03175090107826,0.053
-70.636985324,41.347120464,-3.05644011273344,-3.06704011273344,0.1106
-70.636985395,41.347116642,-3.05802932438862,-3.10232932438862,0.1443
